DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Address,Cross Street,Location
200318446,10/06/2020,10/06/2020,1015,03,Southwest,0376,997,TRAFFIC COLLISION,3036 3008 3028 3030 3101,67,M,B,101,STREET,NORMANDIE                    AV,38TH                         ST,"(34.0173, -118.3002)"
200318430,10/06/2020,10/06/2020,1330,03,Southwest,0376,997,TRAFFIC COLLISION,4025 3037 3004 3026 3101,45,F,H,101,STREET,KING,HOBART,"(34.0145, -118.3045)"
200616352,10/06/2020,10/06/2020,0950,06,Hollywood,0625,997,TRAFFIC COLLISION,3036 3004 3026 3034 3101 3401 3701 4027,40,M,O,101,STREET,CAHUENGA                     BL,ODIN                         ST,"(34.1131, -118.341)"
201222076,10/06/2020,10/06/2020,1310,12,77th Street,1269,997,TRAFFIC COLLISION,3037 3004 3026 3038 3101 4025,57,F,B,101,STREET,AVALON                       BL,MANCHESTER                   AV,"(33.9601, -118.2651)"
200318459,10/07/2020,10/06/2020,1430,03,Southwest,0331,997,TRAFFIC COLLISION,3036 3008 3026 3029 3101,37,M,H,101,STREET,ADAMS                        BL,HARCOURT                     AV,"(34.0325, -118.346)"
200814928,10/06/2020,10/06/2020,0800,08,West LA,0832,997,TRAFFIC COLLISION,3034 3006 3026 3037 3101 3401 3701 4027,30,F,H,101,STREET,DOROTHY                      ST,GRANVILLE                    AV,"(34.052, -118.4667)"
202015553,10/06/2020,10/06/2020,1550,20,Olympic,2076,997,TRAFFIC COLLISION,3004 3026 3035 3037 3101 3401 3701 4027,32,M,H,101,STREET,VERMONT                      AV,VENICE                       BL,"(34.0443, -118.2916)"
201915339,10/06/2020,10/06/2020,0530,19,Mission,1913,997,TRAFFIC COLLISION,3003 1218 3024 3037 3101 4026,50,F,H,101,STREET,SAN FERNANDO                 RD,BLEDSOE                      ST,"(34.3049, -118.4658)"
201818371,10/06/2020,10/06/2020,1040,18,Southeast,1862,997,TRAFFIC COLLISION,4025 3036 3004 3026 3101,19,M,H,101,STREET,BROADWAY                     WY,120TH                        ST,"(33.9237, -118.2782)"
201714040,10/07/2020,10/06/2020,2005,17,Devonshire,1758,997,TRAFFIC COLLISION,3004 3024 3037 3101 4026,23,M,H,101,STREET,WOODLEY                      AV,MAYALL                       ST,"(34.2537, -118.4849)"
200616348,10/06/2020,10/06/2020,0720,06,Hollywood,0669,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4027,58,M,H,101,STREET,WESTERN                      AV,SANTA MONICA                 BL,"(34.0908, -118.3092)"
201222082,10/06/2020,10/06/2020,1500,12,77th Street,1283,997,TRAFFIC COLLISION,3037 3004 3026 3029 3101,41,F,B,101,STREET,CENTURY                      BL,WESTERN                      AV,"(33.9455, -118.309)"
200814945,10/07/2020,10/06/2020,2236,08,West LA,0832,997,TRAFFIC COLLISION,3003 3025 3035 3037 3101 3401 3701 4027 1218,64,M,B,101,STREET,SAN VICENTE                  BL,KIOWA                        AV,"(34.0525, -118.4607)"
200318424,10/06/2020,10/06/2020,1200,03,Southwest,0373,997,TRAFFIC COLLISION,3037 3004 3028 3030 3101 4025,,M,B,101,STREET,BRONSON                      AV,OBAMA                        BL,"(34.0217, -118.3338)"
201222091,10/07/2020,10/06/2020,1905,12,77th Street,1263,997,TRAFFIC COLLISION,4025 3037 3004 3026 3101,40,F,B,101,STREET,WESTERN                      AV,KING                         BL,"(33.9636, -118.3112)"
200318422,10/06/2020,10/06/2020,0720,03,Southwest,0333,997,TRAFFIC COLLISION,4025 3036 3004 3028 3030 3101,77,M,B,101,STREET,CRENSHAW                     BL,36TH                         ST,"(34.024, -118.3351)"
201418314,10/06/2020,10/06/2020,0605,14,Pacific,1494,997,TRAFFIC COLLISION,3004 3026 3029 3035 3037 3101 3401 3701 4027,22,M,H,101,STREET,CENTURY                      BL,AVION                        DR,"(33.9454, -118.3901)"
200515287,10/15/2020,10/07/2020,0910,05,Harbor,0529,997,TRAFFIC COLLISION,3004 3036 3026 3101,37,M,H,101,STREET,ANAHEIM                      ST,WATSON                       AV,"(33.7808, -118.2475)"
201714056,10/07/2020,10/07/2020,1100,17,Devonshire,1705,997,TRAFFIC COLLISION,3004 3036 3029 3026 3101 4026,44,M,H,101,STREET,SAN FERNANDO                 RD,BALBOA                       RD,"(34.3202, -118.4972)"
201318123,10/07/2020,10/07/2020,1710,13,Newton,1317,997,TRAFFIC COLLISION,3101 3401 3701 3004 3026 0605,28,M,B,101,STREET,OLYMPIC,NAOMI,"(34.0304, -118.2422)"
201318103,10/08/2020,10/07/2020,1855,13,Newton,1372,997,TRAFFIC COLLISION,0605 3101 3401 3701 3026 3004,36,M,H,101,STREET,AVALON                       BL,SLAUSON                      AV,"(33.9894, -118.2652)"
201318082,10/07/2020,10/07/2020,1130,13,Newton,1331,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3025 3036,54,M,W,101,STREET,HILL                         ST,30TH,"(34.0228, -118.2729)"
200413580,10/08/2020,10/07/2020,0930,04,Hollenbeck,0438,997,TRAFFIC COLLISION,3036 0605 3101 3401 3701 3008 3025,25,M,B,101,STREET,VALLEY                       BL,MARIONDALE,"(34.0741, -118.1651)"
200413571,10/07/2020,10/07/2020,1640,04,Hollenbeck,0422,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3030 3036,44,M,O,101,STREET,DARWIN,EASTLAKE,"(34.0676, -118.2077)"
200413561,10/07/2020,10/07/2020,1930,04,Hollenbeck,0453,997,TRAFFIC COLLISION,3101 3401 3701 3004 3026 3036 0605,75,M,H,101,STREET,BOYLE,MICHIGAN,"(34.0494, -118.2187)"
200413554,10/07/2020,10/07/2020,1030,04,Hollenbeck,0478,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3026,20,M,H,101,STREET,LORENA                       ST,FREEWAY 60 E,"(34.0285, -118.2031)"
200413546,10/07/2020,10/07/2020,0030,04,Hollenbeck,0468,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3026 3034,66,M,H,101,STREET,1ST                          ST,LORENA                       ST,"(34.0379, -118.1967)"
200215890,10/07/2020,10/07/2020,1405,02,Rampart,0233,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3026,68,M,H,101,STREET,RAMPART                      BL,BEVERLY                      BL,"(34.0695, -118.2768)"
200215888,10/07/2020,10/07/2020,1240,02,Rampart,0275,997,TRAFFIC COLLISION,0605 4024 3101 3401 3701 3004 3030,22,M,W,101,STREET,OLYMPIC                      BL,BURLINGTON                   AV,"(34.0504, -118.2769)"
200215876,10/07/2020,10/07/2020,0001,02,Rampart,0285,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3030,35,F,H,101,STREET,PICO                         BL,UNION                        AV,"(34.0448, -118.2773)"
200119061,10/08/2020,10/07/2020,1840,01,Central,0185,997,TRAFFIC COLLISION,0605 4001 3101 3401 3701 3003 3025 3036,58,M,H,101,STREET,MAPLE                        AV,OLYMPIC                      BL,"(34.0383, -118.254)"
200119034,10/07/2020,10/07/2020,1330,01,Central,0176,997,TRAFFIC COLLISION,0605 4024 3101 3401 3701 3004 3026,39,M,O,101,STREET,SAN JULIAN,9TH,"(34.0394, -118.2496)"
200119032,10/07/2020,10/07/2020,1245,01,Central,0155,997,TRAFFIC COLLISION,0605 4024 3101 3401 3701 3004 3025 3029,35,M,B,101,STREET,4TH,LOS ANGELES,"(34.0448, -118.2474)"
202114629,10/07/2020,10/07/2020,1645,21,Topanga,2144,997,TRAFFIC COLLISION,1501 3004 3036 3026 3101 4021,44,F,O,101,STREET,FALLBROOK,VICTORY,"(34.1865, -118.6234)"
202015585,10/07/2020,10/07/2020,1415,20,Olympic,2029,997,TRAFFIC COLLISION,3003 3025 3034 3037 3101 3401 3701 4027,74,F,H,101,STREET,6TH                          ST,VERMONT                      AV,"(34.0637, -118.2905)"
201818562,10/09/2020,10/07/2020,2025,18,Southeast,1844,997,TRAFFIC COLLISION,3036 3003 3101,34,F,H,101,STREET,CENTRAL,112TH                        ST,"(33.9331, -118.2542)"
201818473,10/08/2020,10/07/2020,2250,18,Southeast,1821,997,TRAFFIC COLLISION,3037 3004 3026 3029 3101,19,X,X,101,STREET,CENTURY,FIGUEROA,"(33.9455, -118.2826)"
201818460,10/07/2020,10/07/2020,1650,18,Southeast,1827,997,TRAFFIC COLLISION,3036 3004 3028 3101,44,F,H,101,STREET,97TH                         ST,HOLMES                       AV,"(33.9482, -118.2408)"
201818425,10/07/2020,10/07/2020,0020,18,Southeast,1826,997,TRAFFIC COLLISION,3036 3004 3028 3030 3101,19,X,X,101,STREET,COMPTON                      AV,CENTURY                      BL,"(33.9457, -118.2462)"
201714131,10/07/2020,10/07/2020,2300,17,Devonshire,1756,997,TRAFFIC COLLISION,3004 3036 3030 3028 3101 4017,59,M,W,101,STREET,BALBOA,LASSEN,"(34.2503, -118.5024)"
201714062,10/07/2020,10/07/2020,1200,17,Devonshire,1745,997,TRAFFIC COLLISION,3008 3024 3036 3101 4026,71,M,W,101,STREET,GENESTA                      AV,SAN JOSE                     ST,"(34.2612, -118.5045)"
201613574,10/07/2020,10/07/2020,0730,16,Foothill,1684,997,TRAFFIC COLLISION,3004 3037 3028 3030 3101 4026,38,M,H,101,STREET,LANKERSHIM,ARMINTA,"(34.2139, -118.3878)"
201516048,10/08/2020,10/07/2020,1340,15,N Hollywood,1526,997,TRAFFIC COLLISION,1300 0605 1501 3004 3037 3028 3032 3030 3102 4015,54,F,A,101,STREET,LANKERSHIM,OXNARD                       ST,"(34.1794, -118.3837)"
201516030,10/07/2020,10/07/2020,1020,15,N Hollywood,1523,997,TRAFFIC COLLISION,3003 3037 3029 3025 3101 4026,48,F,W,101,STREET,WHITSETT,OXNARD,"(34.1794, -118.4053)"
201516025,10/07/2020,10/07/2020,1250,15,N Hollywood,1555,997,TRAFFIC COLLISION,3004 3037 3028 3030 3101 4026,25,M,B,101,STREET,RIVERSIDE                    DR,TUJUNGA                      AV,"(34.1577, -118.379)"
201318102,10/08/2020,10/07/2020,1850,13,Newton,1321,997,TRAFFIC COLLISION,4024 0605 3101 3401 3701 1218 3003 3024,31,F,H,101,STREET,MAPLE,22ND,"(34.0273, -118.263)"
201222206,10/07/2020,10/07/2020,2015,12,77th Street,1215,997,TRAFFIC COLLISION,4012 3036 3004 3029 3026 3101,26,M,B,101,STREET,NORMANDIE                    AV,53RD                         ST,"(33.9941, -118.3002)"
201222196,10/07/2020,10/07/2020,1720,12,77th Street,1268,997,TRAFFIC COLLISION,4012 3037 3004 3028 3030 3101,30,M,H,101,STREET,MANCHESTER                   AV,MAIN                         ST,"(33.9601, -118.2739)"
200915643,10/08/2020,10/07/2020,1920,09,Van Nuys,0915,997,TRAFFIC COLLISION,3003 3037 3029 3025 3101 4026,68,M,H,101,STREET,LENNOX                       AV,VOSE                         ST,"(34.1985, -118.4455)"
201516018,10/07/2020,10/07/2020,0850,15,N Hollywood,1523,997,TRAFFIC COLLISION,3004 3036 3025 3101 4026,58,F,O,101,STREET,COLDWATER CA,VICTORY,"(34.1849, -118.4095)"
202015597,10/08/2020,10/07/2020,1755,20,Olympic,2029,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4027,50,F,B,101,STREET,VIRGIL,WILSHIRE,"(34.0618, -118.2871)"
201613627,10/07/2020,10/07/2020,1150,16,Foothill,1638,997,TRAFFIC COLLISION,3004 3036 3026 3101 4016,49,M,H,101,STREET,APPERSON                     ST,TUJUNGA                      RD,"(34.2595, -118.293)"
200514961,10/07/2020,10/07/2020,0200,05,Harbor,0529,997,TRAFFIC COLLISION,3037 3006 3026 3039 3101 1402,31,M,H,101,STREET,ANAHEIM                      ST,W  QUAY                         ST,"(33.7803, -118.2573)"
200814965,10/07/2020,10/07/2020,1710,08,West LA,0833,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4027,25,F,A,101,STREET,WESTWOOD                     BL,OHIO                         AV,"(34.0543, -118.4409)"
200515030,10/07/2020,10/07/2020,2229,05,Harbor,0515,997,TRAFFIC COLLISION,3036 3008 3024 3101,42,M,H,101,STREET,PACIFIC COAST,N  AVALON                       BL,"(33.7912, -118.2633)"
200714661,10/08/2020,10/07/2020,2110,07,Wilshire,0713,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4027,45,M,H,101,STREET,FAIRFAX                      AV,BEVERLY                      BL,"(34.0761, -118.3615)"
201818446,10/07/2020,10/07/2020,1515,18,Southeast,1802,997,TRAFFIC COLLISION,4025 3037 3004 3026 3029 3101,36,F,B,101,STREET,MANCHESTER                   AV,FIGUEROA                     ST,"(33.9601, -118.2827)"
201613564,10/07/2020,10/07/2020,2130,16,Foothill,1684,997,TRAFFIC COLLISION,3012 3036 3025 3101 4026,34,M,H,101,STREET,LAUREL CANYON                BL,ROSCOE                       BL,"(34.2217, -118.3965)"
201516038,10/08/2020,10/07/2020,2115,15,N Hollywood,1515,997,TRAFFIC COLLISION,3004 3036 3026 3602 3101 4026,43,F,H,101,STREET,ARCHWOOD                     ST,LANKERSHIM                   BL,"(34.1921, -118.3878)"
201516037,10/07/2020,10/07/2020,1835,15,N Hollywood,1503,997,TRAFFIC COLLISION,3004 3037 3028 3032 3102 4015,99,X,X,101,STREET,LAUREL CANYON,ARCHWOOD,"(34.1921, -118.3965)"
201516032,10/07/2020,10/07/2020,1319,15,N Hollywood,1512,997,TRAFFIC COLLISION,3004 3036 3026 3101 4026,39,F,O,101,STREET,VANOWEN                      ST,BELLAIRE                     AV,"(34.194, -118.4094)"
201222170,10/07/2020,10/07/2020,1220,12,77th Street,1265,997,TRAFFIC COLLISION,4012 3036 3004 3026 3101,20,F,B,101,STREET,NORMANDIE                    AV,84TH                         ST,"(33.9627, -118.3003)"
201222146,10/07/2020,10/07/2020,1355,12,77th Street,1249,997,TRAFFIC COLLISION,4025 3036 3004 3030 3101 3028,25,F,B,101,STREET,GAGE                         AV,FLOWER                       ST,"(33.9824, -118.2811)"
201222145,10/07/2020,10/07/2020,1510,12,77th Street,1239,997,TRAFFIC COLLISION,4025 3036 3004 3028 3030 3101,32,F,B,101,STREET,HOOVER                       ST,57TH                         ST,"(33.9863, -118.2881)"
200915618,10/07/2020,10/07/2020,0920,09,Van Nuys,0963,997,TRAFFIC COLLISION,3004 3036 3026 3101 4026,84,F,O,101,STREET,SEPULVEDA,HESBY,"(34.1621, -118.4661)"
200915616,10/07/2020,10/07/2020,0605,09,Van Nuys,0911,997,TRAFFIC COLLISION,3004 3036 3026 3101 4026,,M,O,101,STREET,SEPULVEDA,SHERMAN,"(34.2011, -118.4662)"
200515021,10/07/2020,10/07/2020,2000,05,Harbor,0529,997,TRAFFIC COLLISION,0605 3037 3004 3026 3029 3101,19,X,X,101,STREET,ANAHEIM,LONG BEACH,"(33.7753, -118.2456)"
200318555,10/08/2020,10/07/2020,0100,03,Southwest,0336,997,TRAFFIC COLLISION,4025 3037 3004 3028 3030 3101,27,M,H,101,STREET,WESTERN                      AV,28TH                         ST,"(34.0299, -118.3089)"
200318520,10/08/2020,10/07/2020,1930,03,Southwest,0373,997,TRAFFIC COLLISION,3501 3601 4025 3027 3036 3003 3101,66,F,H,101,STREET,CRENSHAW                     BL,MARTIN LUTHER KING JR        BL,"(34.0109, -118.3351)"
200318489,10/07/2020,10/07/2020,0835,03,Southwest,0334,997,TRAFFIC COLLISION,3036 3004 3026 3101,41,F,H,101,STREET,CRENSHAW                     BL,28TH                         ST,"(34.0311, -118.3351)"
200318504,10/07/2020,10/07/2020,0930,03,Southwest,0336,997,TRAFFIC COLLISION,4025 3037 3006 3026 3101,35,F,H,101,STREET,JEFFERSON                    BL,CIMARRON                     ST,"(34.0256, -118.3156)"
200714622,10/07/2020,10/07/2020,1140,07,Wilshire,0775,997,TRAFFIC COLLISION,3004 3026 3035 3037 3101 3401 3701 4027,64,F,H,101,STREET,WASHINGTON                   BL,RIMPAU                       BL,"(34.0398, -118.343)"
201818442,10/07/2020,10/07/2020,1500,18,Southeast,1842,997,TRAFFIC COLLISION,4025 3037 3004 3028 3030 3101,22,F,B,101,STREET,CENTURY,BROADWAY,"(33.9347, -118.2761)"
200714624,10/07/2020,10/07/2020,1005,07,Wilshire,0782,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4027,26,F,H,101,STREET,FAIRFAX                      AV,ELECTRIC                     AV,"(34.0365, -118.3689)"
200616388,10/07/2020,10/07/2020,0930,06,Hollywood,0642,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4027,60,F,W,101,STREET,HOLLYWOOD                    BL,NICHOLS CANYON               RD,"(34.1017, -118.3582)"
200814957,10/07/2020,10/07/2020,0930,08,West LA,0849,997,TRAFFIC COLLISION,3004 3025 3035 3037 3101 3401 3701 4027,30,M,H,101,STREET,OLYMPIC                      BL,BEDFORD                      ST,"(34.0594, -118.3804)"
200318511,10/07/2020,10/07/2020,1345,03,Southwest,0355,997,TRAFFIC COLLISION,4025 3037 3003 3025 3029 3101,59,M,O,101,STREET,WESTERN                      AV,36TH                         ST,"(34.0228, -118.3089)"
200413573,10/08/2020,10/07/2020,2110,04,Hollenbeck,0417,997,TRAFFIC COLLISION,3101 3401 3701 0605 3004 3024 3034,27,M,H,101,STREET,HUNTINGTON                   DR,TOURMALINE                   ST,"(34.0793, -118.1926)"
202015574,10/07/2020,10/07/2020,1050,20,Olympic,2029,997,TRAFFIC COLLISION,3008 3025 3035 3037 3101 3401 3701 4027,70,F,A,101,STREET,WILSHIRE                     BL,SHATTO                       PL,"(34.0618, -118.2903)"
200119110,10/08/2020,10/08/2020,1430,01,Central,0101,997,TRAFFIC COLLISION,0605 4001 3101 3401 3701 3004 3030,,M,H,101,STREET,BEAUDRY,SUNSET,"(34.0655, -118.2489)"
201114492,10/09/2020,10/08/2020,1443,11,Northeast,1172,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3034,46,M,H,101,STREET,GLENDALE,BERKELEY,"(34.0836, -118.2601)"
201418422,10/08/2020,10/08/2020,1640,14,Pacific,1462,997,TRAFFIC COLLISION,3004 3026 3035 3036 3101 3401 3701 4027,43,M,H,101,STREET,CULVER,JEFFERSON,"(33.9678, -118.4349)"
201418413,10/08/2020,10/08/2020,1200,14,Pacific,1454,997,TRAFFIC COLLISION,3004 3026 3035 3036 3101 3401 3701 4027,73,M,W,101,STREET,MAXELLA                      AV,SUNNYSIDE                    AV,"(33.9889, -118.437)"
201318380,10/14/2020,10/08/2020,0455,13,Newton,1391,997,TRAFFIC COLLISION,3030 0605 3101 3401 3701 3004,46,M,H,101,STREET,GAGE                         AV,GRAND                        AV,"(33.9824, -118.2802)"
200714656,10/08/2020,10/08/2020,1000,07,Wilshire,0764,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4027,44,M,B,101,STREET,HAUSER                       BL,PICKFORD                     ST,"(34.0453, -118.3581)"
200413619,10/09/2020,10/08/2020,2145,04,Hollenbeck,0473,997,TRAFFIC COLLISION,3101 3401 3701 3004 3030 0605,56,M,H,101,STREET,SOTO                         ST,INEZ                         ST,"(34.0365, -118.2144)"
200318597,10/08/2020,10/08/2020,2030,03,Southwest,0328,997,TRAFFIC COLLISION,3037 3004 3028 3030 3101,39,F,H,101,STREET,S  FIGUEROA                     ST,W  28TH                         ST,"(34.0266, -118.277)"
200215960,10/08/2020,10/08/2020,0955,02,Rampart,0249,997,TRAFFIC COLLISION,0605 3101 3401 3701 3004 3026,44,M,H,101,STREET,6TH                          ST,BEAUDRY                      AV,"(34.0531, -118.2598)"
200215912,10/08/2020,10/08/2020,1320,02,Rampart,0269,997,TRAFFIC COLLISION,0605 3101 3401 3701 3025 3004,55,M,W,101,STREET,8TH                          ST,GARLAND                      AV,"(34.0498, -118.2681)"
200119092,10/08/2020,10/08/2020,1225,01,Central,0162,997,TRAFFIC COLLISION,0605 4024 3101 3401 3701 3004 3026,63,M,W,101,STREET,HILL                         ST,9TH                          ST,"(34.0438, -118.2564)"
200119081,10/08/2020,10/08/2020,0417,01,Central,0151,997,TRAFFIC COLLISION,0605 4001 3101 3401 3701 3008 3030 3036,19,X,X,101,STREET,FIGUEROA,WILSHIRE,"(34.0501, -118.2593)"
201418845,10/16/2020,10/08/2020,1500,14,Pacific,1424,997,TRAFFIC COLLISION,3030 3004,43,M,W,101,STREET,3300 S  CENTINELA                    AV,,"(34.0142, -118.4415)"
201516299,10/08/2020,10/08/2020,1900,15,N Hollywood,1548,997,TRAFFIC COLLISION,3008 3037 3026 3101 4015 0605,25,F,B,101,STREET,MAGNOLIA                     BL,RIVERTON                     AV,"(34.1649, -118.3659)"
201516184,10/12/2020,10/08/2020,1900,15,N Hollywood,1547,997,TRAFFIC COLLISION,3004 3037 3030 3028 3101 4026 1300 0605 1501,60,F,H,101,STREET,LANKERSHIM,VANOWEN,"(34.1673, -118.3816)"
200616865,10/09/2020,10/08/2020,1330,06,Hollywood,0628,997,TRAFFIC COLLISION,1300 3004 4006 4027 3030,54,M,W,101,STREET,FRANKLIN,BRONSON,"(34.1053, -118.318)"
201915452,10/08/2020,10/08/2020,1830,19,Mission,1956,997,TRAFFIC COLLISION,3037 3004 3030 3028,22,X,X,101,STREET,DEVONSHIRE,WOODMAN,"(34.2572, -118.4551)"
201915420,10/08/2020,10/08/2020,0145,19,Mission,1964,997,TRAFFIC COLLISION,3004 3037 3030 3028 3101 4019,65,M,H,101,STREET,NORDHOFF,TOBIAS,"(34.2354, -118.4517)"
201818607,10/10/2020,10/08/2020,2300,18,Southeast,1822,997,TRAFFIC COLLISION,0605 4025 3004 3028 3101 3030,19,X,X,101,STREET,103RD                        ST,HICKORY,"(33.9469, -118.2772)"
201818563,10/09/2020,10/08/2020,1810,18,Southeast,1823,997,TRAFFIC COLLISION,0605 3037 3004 3026 3029 3101,69,M,B,101,STREET,AVALON                       BL,102ND                        ST,"(33.9438, -118.2652)"
201818561,10/09/2020,10/08/2020,1704,18,Southeast,1844,997,TRAFFIC COLLISION,3036 3004 3025 3101,39,M,H,101,STREET,110TH                        ST,STANFORD                     AV,"(33.9357, -118.263)"
201818518,10/08/2020,10/08/2020,1530,18,Southeast,1842,997,TRAFFIC COLLISION,3036 3004 3026 3101,39,F,B,101,STREET,IMPERIAL                     HY,MAIN                         ST,"(33.931, -118.2739)"
201714132,10/08/2020,10/08/2020,1055,17,Devonshire,1756,997,TRAFFIC COLLISION,3004 3036 3026 3101 4017,69,F,O,101,STREET,BALBOA,LASSEN,"(34.2503, -118.5024)"
201714117,10/09/2020,10/08/2020,2200,17,Devonshire,1792,997,TRAFFIC COLLISION,3006 3037 3025 3101 4026,35,M,H,101,STREET,CORBIN                       AV,CHASE                        ST,"(34.2246, -118.5623)"
201714111,10/09/2020,10/08/2020,2025,17,Devonshire,1715,997,TRAFFIC COLLISION,3034 3011 3037 3026 3101 4026,,M,W,101,STREET,WOOD RANCH                   RD,MAYERLING                    ST,"(34.2901, -118.5257)"
201714104,10/08/2020,10/08/2020,1715,17,Devonshire,1766,997,TRAFFIC COLLISION,3004 3036 3025 3101 4026,27,M,H,101,STREET,WILBUR                       AV,LABRADOR                     ST,"(34.249, -118.5448)"
201516072,10/08/2020,10/08/2020,1447,15,N Hollywood,1525,997,TRAFFIC COLLISION,3004 3036 3028 3032 3030 3102 4026,45,M,O,101,STREET,LANKERSHIM                   BL,VICTORY                      BL,"(34.1867, -118.3878)"
201318118,10/08/2020,10/08/2020,0505,13,Newton,1391,997,TRAFFIC COLLISION,4024 3101 3401 3701 0605 3004 3024 3036,55,F,H,101,STREET,BROADWAY,GAGE                         AV,"(33.9824, -118.2783)"
200915689,10/08/2020,10/08/2020,2000,09,Van Nuys,0964,997,TRAFFIC COLLISION,3004 3037 3026 3101 4009 0605,32,M,H,101,STREET,HAZELTINE,SHERMAN                      WY,"(34.1603, -118.4399)"
200318661,10/08/2020,10/08/2020,1435,03,Southwest,0326,997,TRAFFIC COLLISION,3036 3004 3026 3029 3101,62,M,H,101,STREET,NORMANDIE                    AV,27TH                         ST,"(34.0309, -118.3002)"
200119155,10/09/2020,10/08/2020,1657,01,Central,0138,997,TRAFFIC COLLISION,3036 0605 4024 3101 3401 3701 3004 3030,43,M,H,101,STREET,WALL,3RD,"(34.048, -118.2438)"
202015746,10/11/2020,10/08/2020,0530,20,Olympic,2019,997,TRAFFIC COLLISION,3024 3003 3029 3035 3036 3101 3401 3701 4027,57,M,H,101,STREET,COMMONWEALTH                 AV,1ST                          ST,"(34.0735, -118.2856)"
200514988,10/08/2020,10/08/2020,1145,05,Harbor,0526,997,TRAFFIC COLLISION,4025 3037 3004 3026 3101,47,F,H,101,STREET,AVALON                       BL,ANAHEIM                      ST,"(33.78, -118.2624)"
201714103,10/08/2020,10/08/2020,1800,17,Devonshire,1723,997,TRAFFIC COLLISION,3004 3037 3025 3101 4026,57,M,H,101,STREET,DE SOTO,CHATSWORTH,"(34.2645, -118.5886)"
201818800,10/13/2020,10/08/2020,2240,18,Southeast,1864,997,TRAFFIC COLLISION,3037 3004 3026 3029 3101,19,X,X,101,STREET,CENTRAL,S  118TH                        ST,"(33.9264, -118.2543)"
200714690,10/08/2020,10/08/2020,1700,07,Wilshire,0743,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4027,61,M,W,101,STREET,SAN VICENTE,STANLEY,"(34.0557, -118.3589)"
201222281,10/09/2020,10/08/2020,1545,12,77th Street,1267,997,TRAFFIC COLLISION,4025 3037 3004 3026 3602 3029 3101,30,M,H,101,STREET,HOOVER                       ST,MANCHESTER                   AV,"(33.9607, -118.2871)"
201516071,10/08/2020,10/08/2020,1220,15,N Hollywood,1544,997,TRAFFIC COLLISION,3008 3036 3029 3026 3101 4026,44,M,H,101,STREET,MAGNOLIA                     BL,COLDWATER CA                 AV,"(34.1613, -118.4008)"
201222207,10/08/2020,10/08/2020,1530,12,77th Street,1245,997,TRAFFIC COLLISION,4025 3037 3028 3008 3030 3101,60,F,B,101,STREET,FLORENCE                     AV,VERMONT                      AV,"(33.9746, -118.2916)"
200915682,10/08/2020,10/08/2020,1610,09,Van Nuys,0909,997,TRAFFIC COLLISION,3008 3037 3029 3026 3101 4026,33,M,H,101,STREET,WOODMAN,WYANDOTTE,"(34.2031, -118.4313)"
202015645,10/09/2020,10/08/2020,1830,20,Olympic,2041,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3104 3401 3701 4027,36,F,A,101,STREET,ARLINGTON,OLYMPIC,"(34.0526, -118.3151)"
200616420,10/08/2020,10/08/2020,1648,06,Hollywood,0644,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4027,24,M,W,101,STREET,SUNSET                       BL,POINSETTIA                   AV,"(34.098, -118.3483)"
201222215,10/08/2020,10/08/2020,1550,12,77th Street,1243,997,TRAFFIC COLLISION,4025 3037 3004 3026 3101,21,M,H,101,STREET,FLORENCE,HARVARD,"(33.9746, -118.3068)"
202015616,10/08/2020,10/08/2020,0715,20,Olympic,2088,997,TRAFFIC COLLISION,4027 3004 3024 3035 3037 3101 3401 3701,29,F,H,101,STREET,HOOVER                       ST,18TH                         ST,"(34.0418, -118.2841)"
202015624,10/08/2020,10/08/2020,1330,20,Olympic,2091,997,TRAFFIC COLLISION,3004 3028 3030 3035 3037 3101 3401 3701 4027,35,F,B,101,STREET,21ST                         ST,CIMARRON                     ST,"(34.0381, -118.3155)"
202114614,10/08/2020,10/08/2020,1507,21,Topanga,2187,997,TRAFFIC COLLISION,3004 3037 3029 3026 3101 4026,28,M,A,101,STREET,DE SOTO                      AV,VENTURA                      BL,"(34.1664, -118.5882)"
