Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,PCT_SE_A03001_002,PCT_SE_A03001_003,PCT_SE_A03001_004,PCT_SE_A03001_005,PCT_SE_A03001_006,PCT_SE_A03001_007,PCT_SE_A03001_008,SE_A09005_001,SE_A09005_002,SE_A09005_009,SE_A09005_010,SE_A09005_003,SE_A09005_004,SE_A09005_005,SE_A09005_006,SE_A09005_007,SE_A09005_008,PCT_SE_A09005_002,PCT_SE_A09005_009,PCT_SE_A09005_010,PCT_SE_A09005_003,PCT_SE_A09005_004,PCT_SE_A09005_005,PCT_SE_A09005_006,PCT_SE_A09005_007,PCT_SE_A09005_008,SE_A09004B_008,SE_A09004B_001,SE_A09004B_002,SE_A09004B_003,SE_A09004B_004,SE_A09004B_005,SE_A09004B_006,SE_A09004B_007,PCT_SE_A09004B_001,PCT_SE_A09004B_002,PCT_SE_A09004B_003,PCT_SE_A09004B_004,PCT_SE_A09004B_005,PCT_SE_A09004B_006,PCT_SE_A09004B_007,SE_A09003_001,SE_A10054B_001,SE_A10054B_002,SE_A10054B_003,SE_A10054B_004,SE_A10054B_005,SE_A10054B_006,SE_A10054B_007,PCT_SE_A10054B_002,PCT_SE_A10054B_003,PCT_SE_A10054B_004,PCT_SE_A10054B_005,PCT_SE_A10054B_006,PCT_SE_A10054B_007
"06037106114","14000US06037106114","Census Tract 1061.14","Census Tract 1061.14, Los Angeles County, California","ca","140","00","ACSSF","0003911",,,,,"06","037",,,,"106114",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6410,16408.35,0.390654705736088,6410,4729,290,71,259,0,1012,49,73.78,4.52,1.11,4.04,0,15.79,0.76,2542,2384,1913,471,31,16,0,29,19,63,93.78,75.26,18.53,1.22,0.63,0,1.14,0.75,2.48,2542,1315,920,314,0,18,42,21,51.73,36.19,12.35,0,0.71,1.65,0.83,30,888,85,312,386,45,60,0,9.57,35.14,43.47,5.07,6.76,0
"06037106403","14000US06037106403","Census Tract 1064.03","Census Tract 1064.03, Los Angeles County, California","ca","140","00","ACSSF","0003912",,,,,"06","037",,,,"106403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3431,8037.17,0.426891553165497,3431,2797,17,35,13,0,505,64,81.52,0.5,1.02,0.38,0,14.72,1.87,1566,1474,1278,196,7,0,0,17,0,68,94.13,81.61,12.52,0.45,0,0,1.09,0,4.34,1566,177,177,0,0,0,0,0,11.3,11.3,0,0,0,0,0,28,120,0,15,86,12,5,2,0,12.5,71.67,10,4.17,1.67
"06037106405","14000US06037106405","Census Tract 1064.05","Census Tract 1064.05, Los Angeles County, California","ca","140","00","ACSSF","0003913",,,,,"06","037",,,,"106405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4813,10638.6,0.452409045910637,4813,3525,278,0,82,0,848,80,73.24,5.78,0,1.7,0,17.62,1.66,1801,1633,1400,233,54,0,0,15,21,78,90.67,77.73,12.94,3,0,0,0.83,1.17,4.33,1801,1010,834,68,46,0,0,62,56.08,46.31,3.78,2.55,0,0,3.44,29,742,31,255,349,71,20,16,4.18,34.37,47.04,9.57,2.7,2.16
"06037106406","14000US06037106406","Census Tract 1064.06","Census Tract 1064.06, Los Angeles County, California","ca","140","00","ACSSF","0003914",,,,,"06","037",,,,"106406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5860,7275.979,0.805389831922001,5860,4330,170,255,310,0,560,235,73.89,2.9,4.35,5.29,0,9.56,4.01,2605,2378,1841,537,103,61,0,0,13,50,91.29,70.67,20.61,3.95,2.34,0,0,0.5,1.92,2605,623,422,164,17,0,9,11,23.92,16.2,6.3,0.65,0,0.35,0.42,34,423,0,162,94,102,65,0,0,38.3,22.22,24.11,15.37,0
"06037106407","14000US06037106407","Census Tract 1064.07","Census Tract 1064.07, Los Angeles County, California","ca","140","00","ACSSF","0003915",,,,,"06","037",,,,"106407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3272,36506.36,0.0896282144936579,3272,2520,323,6,122,0,258,43,77.02,9.87,0.18,3.73,0,7.89,1.31,1210,957,837,120,173,0,0,32,5,43,79.09,69.17,9.92,14.3,0,0,2.64,0.41,3.55,1210,729,504,73,92,25,5,30,60.25,41.65,6.03,7.6,2.07,0.41,2.48,43,675,227,187,220,28,7,6,33.63,27.7,32.59,4.15,1.04,0.89
"06037106408","14000US06037106408","Census Tract 1064.08","Census Tract 1064.08, Los Angeles County, California","ca","140","00","ACSSF","0003916",,,,,"06","037",,,,"106408",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3817,43156.86,0.0884448113273112,3817,2830,71,0,137,0,705,74,74.14,1.86,0,3.59,0,18.47,1.94,1669,1558,1258,300,54,0,0,24,0,33,93.35,75.37,17.97,3.24,0,0,1.44,0,1.98,1669,1390,1041,290,18,14,12,15,83.28,62.37,17.38,1.08,0.84,0.72,0.9,28,828,64,327,264,156,17,0,7.73,39.49,31.88,18.84,2.05,0
"06037106510","14000US06037106510","Census Tract 1065.10","Census Tract 1065.10, Los Angeles County, California","ca","140","00","ACSSF","0003917",,,,,"06","037",,,,"106510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5347,2425.81,2.20421214306784,5347,3453,347,9,480,0,727,331,64.58,6.49,0.17,8.98,0,13.6,6.19,2545,2329,1986,343,149,9,9,8,0,41,91.51,78.04,13.48,5.85,0.35,0.35,0.31,0,1.61,2544,890,690,74,91,8,18,9,34.98,27.12,2.91,3.58,0.31,0.71,0.35,37,560,0,169,312,40,0,39,0,30.18,55.71,7.14,0,6.96
"06037106520","14000US06037106520","Census Tract 1065.20","Census Tract 1065.20, Los Angeles County, California","ca","140","00","ACSSF","0003918",,,,,"06","037",,,,"106520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5879,6902.699,0.851695837972994,5879,4919,25,0,85,0,670,180,83.67,0.43,0,1.45,0,11.4,3.06,2712,2526,2037,489,66,11,0,0,26,83,93.14,75.11,18.03,2.43,0.41,0,0,0.96,3.06,2706,889,592,187,29,0,12,69,32.85,21.88,6.91,1.07,0,0.44,2.55,31,527,59,112,187,76,56,37,11.2,21.25,35.48,14.42,10.63,7.02
"06037106603","14000US06037106603","Census Tract 1066.03","Census Tract 1066.03, Los Angeles County, California","ca","140","00","ACSSF","0003919",,,,,"06","037",,,,"106603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3222,545.326,5.90839262575734,3222,2143,1,0,779,30,50,219,66.51,0.03,0,24.18,0.93,1.55,6.8,1556,1381,1244,137,26,0,0,0,26,123,88.75,79.95,8.8,1.67,0,0,0,1.67,7.9,1552,259,216,23,0,0,12,8,16.69,13.92,1.48,0,0,0.77,0.52,33,137,0,18,39,66,14,0,0,13.14,28.47,48.18,10.22,0
"06037106604","14000US06037106604","Census Tract 1066.04","Census Tract 1066.04, Los Angeles County, California","ca","140","00","ACSSF","0003920",,,,,"06","037",,,,"106604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5143,5100.512,1.00833015442543,5143,4343,4,33,102,1,626,34,84.44,0.08,0.64,1.98,0.02,12.17,0.66,2103,1893,1516,377,138,13,9,5,0,45,90.01,72.09,17.93,6.56,0.62,0.43,0.24,0,2.14,2098,1046,625,278,76,5,22,40,49.86,29.79,13.25,3.62,0.24,1.05,1.91,28,568,31,187,273,47,21,9,5.46,32.92,48.06,8.27,3.7,1.58
"06037106641","14000US06037106641","Census Tract 1066.41","Census Tract 1066.41, Los Angeles County, California","ca","140","00","ACSSF","0003921",,,,,"06","037",,,,"106641",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2352,5364.764,0.438416316986797,2352,1684,28,0,465,0,13,162,71.6,1.19,0,19.77,0,0.55,6.89,1124,898,797,101,39,0,6,0,0,181,79.89,70.91,8.99,3.47,0,0.53,0,0,16.1,1121,100,63,18,0,0,6,13,8.92,5.62,1.61,0,0,0.54,1.16,38,68,4,3,43,14,0,4,5.88,4.41,63.24,20.59,0,5.88
"06037106642","14000US06037106642","Census Tract 1066.42","Census Tract 1066.42, Los Angeles County, California","ca","140","00","ACSSF","0003922",,,,,"06","037",,,,"106642",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3016,4951.466,0.609112474652392,3016,1847,175,9,337,0,496,152,61.24,5.8,0.3,11.17,0,16.45,5.04,1374,1218,1191,27,15,0,0,22,0,119,88.65,86.68,1.97,1.09,0,0,1.6,0,8.66,1352,121,94,0,0,0,0,27,8.95,6.95,0,0,0,0,2,38,55,0,8,27,20,0,0,0,14.55,49.09,36.36,0,0
"06037106643","14000US06037106643","Census Tract 1066.43","Census Tract 1066.43, Los Angeles County, California","ca","140","00","ACSSF","0003923",,,,,"06","037",,,,"106643",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4599,2745.222,1.67527455725664,4599,2965,89,83,972,0,234,256,64.47,1.94,1.8,21.14,0,5.09,5.57,2290,2075,1826,249,14,6,0,1,10,184,90.61,79.74,10.87,0.61,0.26,0,0.04,0.44,8.03,2289,442,328,63,0,0,6,45,19.31,14.33,2.75,0,0,0.26,1.97,37,192,0,11,72,103,0,6,0,5.73,37.5,53.65,0,3.12
"06037106645","14000US06037106645","Census Tract 1066.45","Census Tract 1066.45, Los Angeles County, California","ca","140","00","ACSSF","0003924",,,,,"06","037",,,,"106645",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3491,3576.698,0.976040043428773,3491,2744,159,0,437,0,114,37,78.6,4.55,0,12.52,0,3.27,1.06,1554,1342,1202,140,6,0,0,0,0,206,86.36,77.35,9.01,0.39,0,0,0,0,13.26,1549,199,79,43,0,0,0,77,12.85,5.1,2.78,0,0,0,4.97,37,120,0,30,59,6,25,0,0,25,49.17,5,20.83,0
"06037106646","14000US06037106646","Census Tract 1066.46","Census Tract 1066.46, Los Angeles County, California","ca","140","00","ACSSF","0003925",,,,,"06","037",,,,"106646",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3439,6033.661,0.569969050049653,3439,1935,172,0,590,16,590,136,56.27,5,0,17.16,0.47,17.16,3.95,1595,1466,1344,122,51,7,0,6,19,46,91.91,84.26,7.65,3.2,0.44,0,0.38,1.19,2.88,1592,121,84,5,4,0,8,20,7.6,5.28,0.31,0.25,0,0.5,1.26,32,96,0,25,58,8,5,0,0,26.04,60.42,8.33,5.21,0
"06037106648","14000US06037106648","Census Tract 1066.48","Census Tract 1066.48, Los Angeles County, California","ca","140","00","ACSSF","0003926",,,,,"06","037",,,,"106648",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4569,14923.96,0.306151997615433,4569,3458,13,0,6,0,956,136,75.68,0.28,0,0.13,0,20.92,2.98,1976,1825,1506,319,133,0,0,7,6,5,92.36,76.21,16.14,6.73,0,0,0.35,0.3,0.25,1976,774,490,165,106,7,6,0,39.17,24.8,8.35,5.36,0.35,0.3,0,27,537,40,250,142,68,28,9,7.45,46.55,26.44,12.66,5.21,1.68
"06037106649","14000US06037106649","Census Tract 1066.49","Census Tract 1066.49, Los Angeles County, California","ca","140","00","ACSSF","0003927",,,,,"06","037",,,,"106649",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2599,6049.726,0.429606237557857,2599,1548,86,0,536,7,297,125,59.56,3.31,0,20.62,0.27,11.43,4.81,1255,1154,939,215,66,5,13,9,0,8,91.95,74.82,17.13,5.26,0.4,1.04,0.72,0,0.64,1255,218,140,47,13,0,18,0,17.37,11.16,3.75,1.04,0,1.43,0,31,159,0,45,69,45,0,0,0,28.3,43.4,28.3,0,0
"06037107010","14000US06037107010","Census Tract 1070.10","Census Tract 1070.10, Los Angeles County, California","ca","140","00","ACSSF","0003928",,,,,"06","037",,,,"107010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3093,11700.27,0.264352962253107,3093,2135,14,9,17,0,861,57,69.03,0.45,0.29,0.55,0,27.84,1.84,1420,1322,1151,171,45,0,0,0,17,36,93.1,81.06,12.04,3.17,0,0,0,1.2,2.54,1420,264,230,26,8,0,0,0,18.59,16.2,1.83,0.56,0,0,0,32,193,0,17,131,25,16,4,0,8.81,67.88,12.95,8.29,2.07
"06037107020","14000US06037107020","Census Tract 1070.20","Census Tract 1070.20, Los Angeles County, California","ca","140","00","ACSSF","0003929",,,,,"06","037",,,,"107020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5442,14168.3,0.38409676029387,5442,3776,34,108,513,0,845,166,69.39,0.62,1.98,9.43,0,15.53,3.05,2535,2374,1929,445,71,0,22,9,15,44,93.65,76.09,17.55,2.8,0,0.87,0.36,0.59,1.74,2534,662,539,90,9,0,0,24,26.12,21.27,3.55,0.36,0,0,0.95,39,371,27,123,158,45,10,8,7.28,33.15,42.59,12.13,2.7,2.16
"06037108101","14000US06037108101","Census Tract 1081.01","Census Tract 1081.01, Los Angeles County, California","ca","140","00","ACSSF","0003930",,,,,"06","037",,,,"108101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2417,5546.534,0.43576765606636,2417,1586,102,0,495,0,180,54,65.62,4.22,0,20.48,0,7.45,2.23,1225,1136,1007,129,0,0,0,5,23,61,92.73,82.2,10.53,0,0,0,0.41,1.88,4.98,1221,239,187,18,0,5,0,29,19.57,15.32,1.47,0,0.41,0,2.38,34,136,14,0,79,28,5,10,10.29,0,58.09,20.59,3.68,7.35
"06037108102","14000US06037108102","Census Tract 1081.02","Census Tract 1081.02, Los Angeles County, California","ca","140","00","ACSSF","0003931",,,,,"06","037",,,,"108102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3677,4360.892,0.843176107379648,3677,1881,160,14,1349,0,180,93,51.16,4.35,0.38,36.69,0,4.9,2.53,1613,1443,1310,133,11,0,10,0,39,110,89.46,81.22,8.25,0.68,0,0.62,0,2.42,6.82,1612,210,190,8,0,0,0,12,13.03,11.79,0.5,0,0,0,0.74,38,158,13,69,40,28,8,0,8.23,43.67,25.32,17.72,5.06,0
"06037108103","14000US06037108103","Census Tract 1081.03","Census Tract 1081.03, Los Angeles County, California","ca","140","00","ACSSF","0003932",,,,,"06","037",,,,"108103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3153,3183.802,0.990325437801256,3153,1970,0,14,898,15,187,69,62.48,0,0.44,28.48,0.48,5.93,2.19,1615,1426,1322,104,22,0,0,0,48,119,88.3,81.86,6.44,1.36,0,0,0,2.97,7.37,1615,116,84,10,12,0,0,10,7.18,5.2,0.62,0.74,0,0,0.62,35,117,0,58,37,10,12,0,0,49.57,31.62,8.55,10.26,0
"06037108104","14000US06037108104","Census Tract 1081.04","Census Tract 1081.04, Los Angeles County, California","ca","140","00","ACSSF","0003933",,,,,"06","037",,,,"108104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1922,6026.437,0.318928118585878,1922,1123,94,0,592,0,60,53,58.43,4.89,0,30.8,0,3.12,2.76,832,801,735,66,4,0,0,0,6,21,96.27,88.34,7.93,0.48,0,0,0,0.72,2.52,832,127,109,12,0,0,0,6,15.26,13.1,1.44,0,0,0,0.72,43,68,0,5,29,34,0,0,0,7.35,42.65,50,0,0
"06037108201","14000US06037108201","Census Tract 1082.01","Census Tract 1082.01, Los Angeles County, California","ca","140","00","ACSSF","0003934",,,,,"06","037",,,,"108201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5501,5079.148,1.08305559716879,5501,2188,325,0,2563,0,164,261,39.77,5.91,0,46.59,0,2.98,4.74,2639,2458,2168,290,32,0,0,24,0,125,93.14,82.15,10.99,1.21,0,0,0.91,0,4.74,2639,639,581,14,10,24,0,10,24.21,22.02,0.53,0.38,0.91,0,0.38,38,440,0,96,200,128,16,0,0,21.82,45.45,29.09,3.64,0
"06037108202","14000US06037108202","Census Tract 1082.02","Census Tract 1082.02, Los Angeles County, California","ca","140","00","ACSSF","0003935",,,,,"06","037",,,,"108202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7561,3265.522,2.31540339183039,7561,3228,517,145,3405,0,14,252,42.69,6.84,1.92,45.03,0,0.19,3.33,3564,3427,2947,480,0,0,0,0,15,122,96.16,82.69,13.47,0,0,0,0,0.42,3.42,3564,744,605,77,0,0,0,62,20.88,16.98,2.16,0,0,0,1.74,40,996,19,751,193,33,0,0,1.91,75.4,19.38,3.31,0,0
"06037109100","14000US06037109100","Census Tract 1091","Census Tract 1091, Los Angeles County, California","ca","140","00","ACSSF","0003936",,,,,"06","037",,,,"109100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2738,2620.708,1.04475580581841,2738,1634,9,6,335,0,691,63,59.68,0.33,0.22,12.24,0,25.24,2.3,1075,983,792,191,7,0,18,56,0,11,91.44,73.67,17.77,0.65,0,1.67,5.21,0,1.02,1075,331,227,80,0,6,18,0,30.79,21.12,7.44,0,0.56,1.67,0,28,195,21,49,59,16,0,50,10.77,25.13,30.26,8.21,0,25.64
"06037109200","14000US06037109200","Census Tract 1092","Census Tract 1092, Los Angeles County, California","ca","140","00","ACSSF","0003937",,,,,"06","037",,,,"109200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2995,6511.047,0.459987459401356,2995,1826,65,0,635,41,238,190,60.97,2.17,0,21.2,1.37,7.95,6.34,1628,1584,1386,198,0,0,0,0,0,44,97.3,85.14,12.16,0,0,0,0,0,2.7,1628,353,333,20,0,0,0,0,21.68,20.45,1.23,0,0,0,0,34,205,0,45,54,47,59,0,0,21.95,26.34,22.93,28.78,0
"06037109300","14000US06037109300","Census Tract 1093","Census Tract 1093, Los Angeles County, California","ca","140","00","ACSSF","0003938",,,,,"06","037",,,,"109300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3247,6820.031,0.476097572652846,3247,1785,25,111,517,0,684,125,54.97,0.77,3.42,15.92,0,21.07,3.85,1662,1469,1215,254,63,0,0,26,13,91,88.39,73.1,15.28,3.79,0,0,1.56,0.78,5.48,1656,465,337,83,15,0,0,30,28.08,20.35,5.01,0.91,0,0,1.81,34,204,22,43,24,70,45,0,10.78,21.08,11.76,34.31,22.06,0
"06037109400","14000US06037109400","Census Tract 1094","Census Tract 1094, Los Angeles County, California","ca","140","00","ACSSF","0003939",,,,,"06","037",,,,"109400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3959,7943.518,0.498393814952038,3959,1627,90,42,140,182,1664,214,41.1,2.27,1.06,3.54,4.6,42.03,5.41,1924,1639,1504,135,181,14,0,6,7,77,85.19,78.17,7.02,9.41,0.73,0,0.31,0.36,4,1924,631,441,51,91,0,0,48,32.8,22.92,2.65,4.73,0,0,2.49,35,272,15,81,89,37,8,42,5.51,29.78,32.72,13.6,2.94,15.44
"06037109500","14000US06037109500","Census Tract 1095","Census Tract 1095, Los Angeles County, California","ca","140","00","ACSSF","0003940",,,,,"06","037",,,,"109500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4821,10452.47,0.461230708404827,4821,2826,58,0,122,0,1779,36,58.62,1.2,0,2.53,0,36.9,0.75,1676,1526,1299,227,64,0,0,57,0,29,91.05,77.51,13.54,3.82,0,0,3.4,0,1.73,1676,665,535,91,22,0,0,17,39.68,31.92,5.43,1.31,0,0,1.01,27,445,27,195,109,87,19,8,6.07,43.82,24.49,19.55,4.27,1.8
"06037109601","14000US06037109601","Census Tract 1096.01","Census Tract 1096.01, Los Angeles County, California","ca","140","00","ACSSF","0003941",,,,,"06","037",,,,"109601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4938,5774.989,0.855066509960664,4938,2416,132,0,511,0,1769,110,48.93,2.67,0,10.35,0,35.82,2.23,2198,2055,1800,255,48,16,0,64,0,15,93.49,81.89,11.6,2.18,0.73,0,2.91,0,0.68,2198,408,289,28,28,55,0,8,18.56,13.15,1.27,1.27,2.5,0,0.36,30,218,8,0,125,75,0,10,3.67,0,57.34,34.4,0,4.59
"06037109603","14000US06037109603","Census Tract 1096.03","Census Tract 1096.03, Los Angeles County, California","ca","140","00","ACSSF","0003942",,,,,"06","037",,,,"109603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4476,11605.7,0.385672443270007,4476,2059,73,26,561,0,1653,104,46,1.63,0.58,12.53,0,36.93,2.32,1981,1791,1604,187,85,0,0,20,0,85,90.41,80.97,9.44,4.29,0,0,1.01,0,4.29,1977,703,561,102,31,0,0,9,35.56,28.38,5.16,1.57,0,0,0.46,31,516,33,208,208,22,45,0,6.4,40.31,40.31,4.26,8.72,0
"06037109604","14000US06037109604","Census Tract 1096.04","Census Tract 1096.04, Los Angeles County, California","ca","140","00","ACSSF","0003943",,,,,"06","037",,,,"109604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3088,6807.433,0.453621792842283,3088,1472,74,60,555,0,812,115,47.67,2.4,1.94,17.97,0,26.3,3.72,1681,1491,1354,137,39,0,5,66,0,80,88.7,80.55,8.15,2.32,0,0.3,3.93,0,4.76,1681,358,250,47,9,39,0,13,21.3,14.87,2.8,0.54,2.32,0,0.77,27,192,7,94,43,39,9,0,3.65,48.96,22.4,20.31,4.69,0
"06037109700","14000US06037109700","Census Tract 1097","Census Tract 1097, Los Angeles County, California","ca","140","00","ACSSF","0003944",,,,,"06","037",,,,"109700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4568,7455.641,0.612690483508032,4568,2103,796,0,456,0,1143,70,46.04,17.43,0,9.98,0,25.02,1.53,2269,2118,1961,157,27,0,0,35,0,89,93.35,86.43,6.92,1.19,0,0,1.54,0,3.92,2269,246,228,0,9,0,0,9,10.84,10.05,0,0.4,0,0,0.4,28,194,0,139,25,15,10,5,0,71.65,12.89,7.73,5.15,2.58
"06037109800","14000US06037109800","Census Tract 1098","Census Tract 1098, Los Angeles County, California","ca","140","00","ACSSF","0003945",,,,,"06","037",,,,"109800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5398,9990.492,0.540313700295136,5398,2480,210,23,850,0,1701,134,45.94,3.89,0.43,15.75,0,31.51,2.48,2771,2511,2351,160,156,0,12,20,0,72,90.62,84.84,5.77,5.63,0,0.43,0.72,0,2.6,2771,646,526,52,11,20,12,25,23.31,18.98,1.88,0.4,0.72,0.43,0.9,29,350,22,118,135,30,0,45,6.29,33.71,38.57,8.57,0,12.86
"06037111100","14000US06037111100","Census Tract 1111","Census Tract 1111, Los Angeles County, California","ca","140","00","ACSSF","0003946",,,,,"06","037",,,,"111100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3128,7648.355,0.4089767983481,3128,1702,78,5,472,0,779,92,54.41,2.49,0.16,15.09,0,24.9,2.94,1550,1391,1205,186,30,5,0,34,43,47,89.74,77.74,12,1.94,0.32,0,2.19,2.77,3.03,1538,389,299,44,14,0,21,11,25.29,19.44,2.86,0.91,0,1.37,0.72,32,204,4,36,93,49,22,0,1.96,17.65,45.59,24.02,10.78,0
"06037111201","14000US06037111201","Census Tract 1112.01","Census Tract 1112.01, Los Angeles County, California","ca","140","00","ACSSF","0003947",,,,,"06","037",,,,"111201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3485,4718.779,0.738538556935399,3485,2407,47,58,541,0,399,33,69.07,1.35,1.66,15.52,0,11.45,0.95,1704,1472,1311,161,91,0,0,13,42,86,86.38,76.94,9.45,5.34,0,0,0.76,2.46,5.05,1704,151,134,10,0,0,7,0,8.86,7.86,0.59,0,0,0.41,0,33,126,0,71,45,0,3,7,0,56.35,35.71,0,2.38,5.56
"06037111202","14000US06037111202","Census Tract 1112.02","Census Tract 1112.02, Los Angeles County, California","ca","140","00","ACSSF","0003948",,,,,"06","037",,,,"111202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5329,7393.853,0.720733841237874,5329,3061,298,16,1152,0,512,290,57.44,5.59,0.3,21.62,0,9.61,5.44,2533,2176,2054,122,23,0,13,22,0,299,85.91,81.09,4.82,0.91,0,0.51,0.87,0,11.8,2533,780,592,39,7,13,0,129,30.79,23.37,1.54,0.28,0.51,0,5.09,30,512,25,206,191,45,19,26,4.88,40.23,37.3,8.79,3.71,5.08
"06037111204","14000US06037111204","Census Tract 1112.04","Census Tract 1112.04, Los Angeles County, California","ca","140","00","ACSSF","0003949",,,,,"06","037",,,,"111204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6153,4836.941,1.27208504440947,6153,3846,274,51,1354,0,241,387,62.51,4.45,0.83,22.01,0,3.92,6.29,2862,2560,2386,174,18,0,2,0,30,252,89.45,83.37,6.08,0.63,0,0.07,0,1.05,8.81,2858,164,164,0,0,0,0,0,5.74,5.74,0,0,0,0,0,34,83,0,23,21,28,0,11,0,27.71,25.3,33.73,0,13.25
"06037111205","14000US06037111205","Census Tract 1112.05","Census Tract 1112.05, Los Angeles County, California","ca","140","00","ACSSF","0003950",,,,,"06","037",,,,"111205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4064,9222.409,0.440665748258293,4064,1875,442,0,1424,15,255,53,46.14,10.88,0,35.04,0.37,6.27,1.3,1960,1673,1527,146,71,0,0,17,25,174,85.36,77.91,7.45,3.62,0,0,0.87,1.28,8.88,1960,1051,815,96,49,0,0,91,53.62,41.58,4.9,2.5,0,0,4.64,34,620,7,110,399,93,0,11,1.13,17.74,64.35,15,0,1.77
"06037111206","14000US06037111206","Census Tract 1112.06","Census Tract 1112.06, Los Angeles County, California","ca","140","00","ACSSF","0003951",,,,,"06","037",,,,"111206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4382,4346.408,1.00818884102938,4382,2742,54,12,557,119,389,509,62.57,1.23,0.27,12.71,2.72,8.88,11.62,2067,1801,1416,385,89,9,0,0,83,85,87.13,68.51,18.63,4.31,0.44,0,0,4.02,4.11,2058,186,80,27,26,0,53,0,9.04,3.89,1.31,1.26,0,2.58,0,37,156,0,122,0,7,22,5,0,78.21,0,4.49,14.1,3.21
