,Date_Occurred,Time_Occurred,Area_ID,Area_Name,MO_Codes,Victim_Age,Victim_Sex,Victim_Descent,Address,Cross_Street,Location,Latitude,Longitude,geometry
37,2020-03-19,1605,19,Mission,3004 3037 3028 3101 4019,35.0,Female,"Hispanic, Latin, Mexican",KESTER,NORDHOFF,"(34.2355, -118.4568)",34.2355,-118.4568,POINT (-118.4568 34.2355)
38,2020-03-19,1828,16,Foothill,3008 3036 3028 3101 4016 0605,34.0,Female,"Hispanic, Latin, Mexican",MAGNOLIA                     BL,HARMONY                      ST,"(34.2595, -118.293)",34.2595,-118.293,POINT (-118.293 34.2595)
39,2020-03-19,1620,14,Pacific,3003 3026 3029 3035 3037 3104 3401 3701 4014,60.0,Female,"Hispanic, Latin, Mexican",OCEAN FRONT                  WK,19TH                         AV,"(33.9853, -118.4723)",33.9853,-118.4723,POINT (-118.4723 33.9853)
40,2020-03-19,1500,14,Pacific,3004 3025 3035 3037 3101 3401 3701 4014,40.0,Male,White,MAIN                         ST,THORNTON                     PL,"(33.9935, -118.4752)",33.9935,-118.4752,POINT (-118.4752 33.9935)
41,2020-03-19,1145,9,Van Nuys,3004 3036 3034 3028 3101 4026,24.0,Male,"Hispanic, Latin, Mexican",HAZELTINE                    AV,COVELLO                      ST,"(34.2072, -118.44)",34.2072,-118.44,POINT (-118.44 34.2072)
42,2020-03-19,1345,9,Van Nuys,3004 3037 3026 3101 4026,26.0,Female,Black,SEPULVEDA                    BL,MORRISON                     ST,"(34.1603, -118.4662)",34.1603,-118.4662,POINT (-118.4662 34.1603)
43,2020-03-19,2030,8,West LA,3004 3028 3030 3035 3037 3101 3401 3701 4027,71.0,Male,White,NATIONAL                     BL,CLUB                         DR,"(34.0305, -118.4024)",34.0305,-118.4024,POINT (-118.4024 34.0305)
44,2020-03-19,1525,18,Southeast,4025 3036 3004 3028 3030 3101,41.0,Female,Black,VERMONT                      AV,108TH                        ST,"(33.9382, -118.2916)",33.9382,-118.2916,POINT (-118.2916 33.9382)
45,2020-03-19,2345,12,77th Street,4025 3037 3004 3028 3030 3101,48.0,Male,Black,HOBART                       BL,FLORENCE                     AV,"(33.9746, -118.3078)",33.9746,-118.3078,POINT (-118.3078 33.9746)
46,2020-03-19,1000,18,Southeast,4025 3037 3004 3028 3101,49.0,Male,"Hispanic, Latin, Mexican",FIGUEROA                     ST,113TH                        ST,"(33.932, -118.2826)",33.932,-118.2826,POINT (-118.2826 33.932)
47,2020-03-19,1950,16,Foothill,3008 3037 3025 3101 4026,71.0,Male,Black,LANKERSHIM                   BL,TUXFORD                      ST,"(34.2225, -118.3878)",34.2225,-118.3878,POINT (-118.3878 34.2225)
48,2020-03-19,1640,16,Foothill,3004 3037 3026 3101 4026,35.0,Male,Black,BRANFORD,TELFAIR,"(34.2457, -118.4066)",34.2457,-118.4066,POINT (-118.4066 34.2457)
49,2020-03-19,1730,12,77th Street,4012 3037 3004 3028 3030 3101,37.0,Female,"Hispanic, Latin, Mexican",VERMONT                      AV,SLAUSON                      AV,"(33.9789, -118.2981)",33.9789,-118.2981,POINT (-118.2981 33.9789)
50,2020-03-19,1722,10,West Valley,4010 3004 3036 3026 3101,51.0,Male,"Hispanic, Latin, Mexican",SATICOY                      ST,LINDLEY                      AV,"(34.2084, -118.5273)",34.2084,-118.5273,POINT (-118.5273 34.2084)
51,2020-03-19,1220,10,West Valley,3004 3036 3025 3101 4026,21.0,Male,Black,MAGNOLIA,BALBOA,"(34.165, -118.5011)",34.165,-118.5011,POINT (-118.5011 34.165)
52,2020-03-19,2100,12,77th Street,4012 3037 3004 3026 3101 3602,31.0,Male,Black,VAN NESS                     AV,70TH                         ST,"(33.9764, -118.3177)",33.9764,-118.3177,POINT (-118.3177 33.9764)
53,2020-03-19,1255,18,Southeast,3602 3101 4025 3037 3004 3026,52.0,Female,"Hispanic, Latin, Mexican",HOOVER                       ST,CENTURY                      BL,"(33.9455, -118.2869)",33.9455,-118.2869,POINT (-118.2869 33.9455)
54,2020-03-19,1540,18,Southeast,4018 3008 3026 3030 3101 0605,55.0,Male,White,110TH                        ST,MAIN                         ST,"(33.9357, -118.2739)",33.9357,-118.2739,POINT (-118.2739 33.9357)
55,2020-03-19,815,12,77th Street,4012 3037 3004 3028 3101 3034,36.0,Male,"Hispanic, Latin, Mexican",2ND                          AV,67TH                         ST,"(33.9782, -118.3197)",33.9782,-118.3197,POINT (-118.3197 33.9782)
56,2020-03-19,1230,12,77th Street,4012 3037 3004 3028 3030 3101,26.0,Female,"Hispanic, Latin, Mexican",48TH                         ST,NORMANDIE,"(33.9996, -118.3002)",33.9996,-118.3002,POINT (-118.3002 33.9996)
57,2020-03-19,1440,14,Pacific,3008 3025 3029 3035 3037 3101 3401 3701 4027,74.0,Male,Other Asian,VENICE                       BL,LINCOLN                      BL,"(33.994, -118.4526)",33.994,-118.4526,POINT (-118.4526 33.994)
58,2020-03-19,2222,12,77th Street,4025 3037 3004 3028 3101,38.0,Female,"Hispanic, Latin, Mexican",GRAMERCY                     PL,VERNON                       AV,"(34.0037, -118.3138)",34.0037,-118.3138,POINT (-118.3138 34.0037)
59,2020-03-19,1650,12,77th Street,4012 3037 3004 3028 3030 3101,55.0,Male,Black,FLORENCE                     AV,VERMONT,"(33.9746, -118.2918)",33.9746,-118.2918,POINT (-118.2918 33.9746)
60,2020-03-19,1940,16,Foothill,3004 3037 3026 3038 3032 3101 4026,36.0,Male,"Hispanic, Latin, Mexican",OSBORNE                      ST,HADDON                       AV,"(34.2477, -118.4184)",34.2477,-118.4184,POINT (-118.4184 34.2477)
61,2020-03-19,2225,12,77th Street,4025 3036 3004 3026 3101,28.0,Male,Black,66TH                         ST,FIGUEROA                     ST,"(33.9798, -118.2827)",33.9798,-118.2827,POINT (-118.2827 33.9798)
62,2020-03-19,2040,19,Mission,3004 3036 3026 3101 4026,34.0,Male,"Hispanic, Latin, Mexican",NORDHOFF                     ST,VAN NUYS                     BL,"(34.2354, -118.4502)",34.2354,-118.4502,POINT (-118.4502 34.2354)
63,2020-03-19,650,19,Mission,3004 3037 3026 3101 4026,49.0,Male,"Hispanic, Latin, Mexican",ENCINITAS                    AV,LARKSPUR                     ST,"(34.303, -118.4778)",34.303,-118.4778,POINT (-118.4778 34.303)
64,2020-03-19,1940,5,Harbor,4005 3036 3008 3030 3026 3101,49.0,Male,"Hispanic, Latin, Mexican",BAYVIEW,PACIFIC COAST,"(33.7897, -118.2787)",33.7897,-118.2787,POINT (-118.2787 33.7897)
65,2020-03-20,2050,4,Hollenbeck,3101 3401 3701 3004 3030 0605,29.0,Male,"Hispanic, Latin, Mexican",CESAR E CHAVEZ               AV,EVERGREEN                    AV,"(34.0436, -118.2004)",34.0436,-118.2004,POINT (-118.2004 34.0436)
66,2020-03-20,1645,7,Wilshire,3004 3028 3030 3035 3037 3102 3401 3701 4007,58.0,Male,Black,PICO                         BL,LA BREA                      AV,"(34.0478, -118.3459)",34.0478,-118.3459,POINT (-118.3459 34.0478)
67,2020-03-20,1200,2,Rampart,3101 3401 3701 0605 3004 3036,48.0,Male,"Hispanic, Latin, Mexican",RAMPART                      BL,4TH                          ST,"(34.0649, -118.2797)",34.0649,-118.2797,POINT (-118.2797 34.0649)
68,2020-03-20,1350,15,N Hollywood,3004 3026 3101 4026 3037,26.0,Male,"Hispanic, Latin, Mexican",SHERMAN                      WY,LAUREL CANYON                BL,"(34.2012, -118.3965)",34.2012,-118.3965,POINT (-118.3965 34.2012)
69,2020-03-20,930,15,N Hollywood,3004 3036 3026 3101 4026,56.0,Female,Other Asian,TUJUNGA                      AV,MOORPARK                     ST,"(34.1504, -118.379)",34.1504,-118.379,POINT (-118.379 34.1504)
70,2020-03-20,1630,13,Newton,3101 3401 3701 0605 3029 3036 3004,27.0,Female,"Hispanic, Latin, Mexican",56TH                         ST,MCKINLEY                     AV,"(33.9916, -118.2608)",33.9916,-118.2608,POINT (-118.2608 33.9916)
71,2020-03-20,2205,13,Newton,3101 3401 3701 3004 3029 3026 3036 0605,26.0,Female,Black,MAIN                         ST,23RD                         ST,"(34.0276, -118.2669)",34.0276,-118.2669,POINT (-118.2669 34.0276)
72,2020-03-20,1720,11,Northeast,3101 3401 0605 3004 3026 3701,47.0,Female,White,LOS FELIZ                    BL,COMMONWEALTH                 AV,"(34.1123, -118.2853)",34.1123,-118.2853,POINT (-118.2853 34.1123)
73,2020-03-20,1555,11,Northeast,3101 3401 3701 0605 3008 3036 3026,45.0,Female,"Hispanic, Latin, Mexican",EAGLE ROCK                   BL,AVENUE 41,"(34.1294, -118.2108)",34.1294,-118.2108,POINT (-118.2108 34.1294)
74,2020-03-20,1105,11,Northeast,3101 3401 3701 0605 3004 3034,26.0,Male,"Hispanic, Latin, Mexican",CLAYTON                      AV,DELOZ                        AV,"(34.1009, -118.2779)",34.1009,-118.2779,POINT (-118.2779 34.1009)
75,2020-03-20,900,11,Northeast,3101 3401 3701 0605 3034 3026 3036 3004,58.0,Female,Other Asian,HYPERION,MONON,"(34.108, -118.2719)",34.108,-118.2719,POINT (-118.2719 34.108)
76,2020-03-20,1200,5,Harbor,4025 3037 3004 3102 3026,42.0,Male,Guamanian,JOHN S GIBSON                ST,CHANNEL                      ST,"(33.7489, -118.2798)",33.7489,-118.2798,POINT (-118.2798 33.7489)
77,2020-03-20,2205,4,Hollenbeck,0605 3101 3401 3701 3003 3026,45.0,Male,"Hispanic, Latin, Mexican",OLYMPIC                      BL,SOTO                         ST,"(34.0243, -118.2198)",34.0243,-118.2198,POINT (-118.2198 34.0243)
78,2020-03-20,1420,4,Hollenbeck,3101 3401 3701 3004 3026 0605,26.0,Female,"Hispanic, Latin, Mexican",UNION PACIFIC,GRANDE VISTA,"(34.0167, -118.2092)",34.0167,-118.2092,POINT (-118.2092 34.0167)
79,2020-03-20,1245,2,Rampart,3101 3401 3701 0605 3004,30.0,Male,Black,W  3RD                          ST,GRAND VIEW                   ST,"(34.064, -118.2747)",34.064,-118.2747,POINT (-118.2747 34.064)
80,2020-03-20,10,2,Rampart,3101 3401 3701 0605 3036 3003 3025,36.0,Male,"Hispanic, Latin, Mexican",VERMONT                      AV,WILLOW BROOK                 AV,"(34.0898, -118.2917)",34.0898,-118.2917,POINT (-118.2917 34.0898)
81,2020-03-20,1235,1,Central,4024 3036 3004 3101 3401 3701 0605 3028,57.0,Male,Black,N  SPRING                       ST,W  ANN                          ST,"(34.0677, -118.2309)",34.0677,-118.2309,POINT (-118.2309 34.0677)
82,2020-03-20,1310,19,Mission,3004 3036 3030 3028 3101 4019,19.0,Male,"Hispanic, Latin, Mexican",HUBBARD,BORDEN,"(34.3022, -118.4362)",34.3022,-118.4362,POINT (-118.4362 34.3022)
83,2020-03-20,2020,9,Van Nuys,3003 3029 3025 3037 3101 4009,23.0,Female,Unknown,HAZELTINE                    AV,VENTURA                      BL,"(34.1505, -118.44)",34.1505,-118.44,POINT (-118.44 34.1505)
84,2020-03-20,300,7,Wilshire,3004 3026 3029 3035 3036 3101 3401 3701 4007,27.0,Male,Black,FAIRFAX                      AV,PICO                         BL,"(34.0515, -118.3667)",34.0515,-118.3667,POINT (-118.3667 34.0515)
85,2020-03-20,2250,21,Topanga,3037 3028 3101 4026 3039 3004,47.0,Male,"Hispanic, Latin, Mexican",VANOWEN                      ST,COMANCHE                     AV,"(34.1938, -118.5723)",34.1938,-118.5723,POINT (-118.5723 34.1938)
86,2020-03-20,2150,17,Devonshire,3004 3036 3030 3028 3101 4026,44.0,Female,"Hispanic, Latin, Mexican",ORION                        ST,PARTHENIA                    AV,"(34.232, -118.4791)",34.232,-118.4791,POINT (-118.4791 34.232)
87,2020-03-20,750,15,N Hollywood,3008 3037 3026 3101 4015,56.0,Male,"Hispanic, Latin, Mexican",SHERMAN                      WY,WHITSETT                     ST,"(34.2012, -118.4052)",34.2012,-118.4052,POINT (-118.4052 34.2012)
88,2020-03-20,900,20,Olympic,3004 3025 3035 3036 3101 3401 3701 4020,38.0,Male,Other,00,,"(34.0597, -118.3042)",34.0597,-118.3042,POINT (-118.3042 34.0597)
89,2020-03-20,2130,14,Pacific,3004 3026 3035 3036 3101 3401 3701 4014,24.0,Female,White,00,,"(34.0157, -118.4307)",34.0157,-118.4307,POINT (-118.4307 34.0157)
90,2020-03-20,1325,11,Northeast,0605 3101 3401 3701 3004 3030,49.0,Male,"Hispanic, Latin, Mexican",00,,"(34.1232, -118.216)",34.1232,-118.216,POINT (-118.216 34.1232)
91,2020-03-20,1700,7,Wilshire,3004 3026 3035 3037 3101 3401 3701 4007,79.0,Female,Other Asian,00,,"(34.0472, -118.3201)",34.0472,-118.3201,POINT (-118.3201 34.0472)
92,2020-03-20,1500,7,Wilshire,3004 3026 3035 3036 3101 3401 3701 4007,48.0,Male,Other Asian,00,,"(34.0762, -118.3237)",34.0762,-118.3237,POINT (-118.3237 34.0762)
93,2020-03-20,1700,7,Wilshire,3003 3026 3035 3036 3101 3701 3401 4007,44.0,Male,White,00,,"(34.0716, -118.3614)",34.0716,-118.3614,POINT (-118.3614 34.0716)
94,2020-03-20,1720,7,Wilshire,3004 3025 3035 3037 3101 3401 3701 4007,48.0,Male,White,00,,"(34.065, -118.3386)",34.065,-118.3386,POINT (-118.3386 34.065)
95,2020-03-20,1730,7,Wilshire,3026 3004 3035 3036 3101 3401 3701 4007,41.0,Female,"Hispanic, Latin, Mexican",00,,"(34.0485, -118.3334)",34.0485,-118.3334,POINT (-118.3334 34.0485)
96,2020-03-20,1300,7,Wilshire,3004 3026 3035 3037 3101 3401 3701 4007,44.0,Female,White,00,,"(34.0625, -118.367)",34.0625,-118.367,POINT (-118.367 34.0625)
97,2020-03-20,1350,7,Wilshire,3002 3004 3025 3034 3036 3102 3401 3701 4007,34.0,Female,White,00,,"(34.0528, -118.3509)",34.0528,-118.3509,POINT (-118.3509 34.0528)
98,2020-03-20,1530,7,Wilshire,3004 3026 3035 3036 3101 3401 3701 4007,77.0,Female,White,00,,"(34.0783, -118.3392)",34.0783,-118.3392,POINT (-118.3392 34.0783)
99,2020-03-20,1130,7,Wilshire,3004 4007 3026 3035 3037 3101 3401 3701,21.0,Male,"Hispanic, Latin, Mexican",00,,"(34.0478, -118.347)",34.0478,-118.347,POINT (-118.347 34.0478)
100,2020-03-20,840,7,Wilshire,3004 3028 3030 3035 3037 3101 3401 3701 4027,39.0,Female,White,00,,"(34.0501, -118.3442)",34.0501,-118.3442,POINT (-118.3442 34.0501)
101,2020-03-20,705,7,Wilshire,3004 3026 3035 3036 3101 3401 3701 4007,55.0,Female,Black,00,,"(34.0513, -118.3657)",34.0513,-118.3657,POINT (-118.3657 34.0513)
102,2020-03-20,548,7,Wilshire,3004 3026 3029 3034 3037 3101 3401 3701 4007,54.0,Male,White,00,,"(34.0398, -118.3697)",34.0398,-118.3697,POINT (-118.3697 34.0398)
103,2020-03-20,1440,9,Van Nuys,4026 3004 3037 3030 3028 3101,40.0,Male,Black,COLDWATER CA,ADDISON                      ST,"(34.162, -118.4166)",34.162,-118.4166,POINT (-118.4166 34.162)
104,2020-03-20,1720,7,Wilshire,3004 3028 3030 3037 3101 3401 3701 4027 3035,33.0,Female,"Hispanic, Latin, Mexican",VENICE,CRENSHAW,"(34.0447, -118.3284)",34.0447,-118.3284,POINT (-118.3284 34.0447)
105,2020-03-20,640,6,Hollywood,3008 3025 3034 3037 3101 3401 3701 4006 3002 1218,42.0,Male,"Hispanic, Latin, Mexican",FOUNTAIN                     AV,SEWARD                       ST,"(34.0944, -118.3332)",34.0944,-118.3332,POINT (-118.3332 34.0944)
106,2020-03-20,954,6,Hollywood,3004 3028 3030 3035 3036 3101 3401 3701 4027,25.0,Male,"Hispanic, Latin, Mexican",HIGHLAND                     AV,ODIN,"(34.11, -118.3364)",34.11,-118.3364,POINT (-118.3364 34.11)
107,2020-03-20,635,21,Topanga,3004 3037 3034 3026 3101 4026 3002,20.0,Male,Other,VALERIO                      ST,CANOGA                       AV,"(34.2047, -118.5975)",34.2047,-118.5975,POINT (-118.5975 34.2047)
108,2020-03-20,1100,17,Devonshire,3003 3037 3026 3102 4026,41.0,Female,"Hispanic, Latin, Mexican",WOODLEY                      AV,PARTHENIA                    ST,"(34.2284, -118.4851)",34.2284,-118.4851,POINT (-118.4851 34.2284)
109,2020-03-20,100,16,Foothill,3004 3037 3030 3028 3101 4016 0605,,Unidentified,Unknown,COMMERCE                     AV,FOOTHILL                     BL,"(34.2455, -118.4177)",34.2455,-118.4177,POINT (-118.4177 34.2455)
110,2020-03-20,1650,12,77th Street,4025 3037 3036 3004 3028 3030 3101,54.0,Male,Black,HALLDALE,93RD,"(33.9519, -118.3024)",33.9519,-118.3024,POINT (-118.3024 33.9519)
111,2020-03-20,2055,4,Hollenbeck,3101 3401 3701 3030 3004 3032,19.0,Male,"Hispanic, Latin, Mexican",8TH                          ST,LORENA                       ST,"(34.0216, -118.2048)",34.0216,-118.2048,POINT (-118.2048 34.0216)
112,2020-03-20,1715,2,Rampart,3101 3401 3701 0605 3030 3004 3036,36.0,Male,"Hispanic, Latin, Mexican",MELROSE,NORMANDIE,"(34.0873, -118.296)",34.0873,-118.296,POINT (-118.296 34.0873)
113,2020-03-20,1120,7,Wilshire,3008 3026 3035 3037 3101 3401 3701 4027,26.0,Male,Black,FAIRFAX                      AV,BLACKBURN                    AV,"(34.0708, -118.3614)",34.0708,-118.3614,POINT (-118.3614 34.0708)
114,2020-03-20,1125,8,West LA,3003 3025 3035 3037 3102 3401 3701 4027,66.0,Female,Other Asian,PICO                         BL,COTNER                       AV,"(34.0362, -118.4367)",34.0362,-118.4367,POINT (-118.4367 34.0362)
115,2020-03-20,820,14,Pacific,3003 3025 3035 3036 3101 3401 3701 4014,48.0,Female,White,NATIONAL,MILITARY,"(34.029, -118.4255)",34.029,-118.4255,POINT (-118.4255 34.029)
116,2020-03-20,2340,3,Southwest,4025 3036 3004 3028 3034 3101,99.0,Male,Other,EXPOSITION                   BL,ARLINGTON                    AV,"(34.019, -118.3177)",34.019,-118.3177,POINT (-118.3177 34.019)
117,2020-03-20,915,12,77th Street,3101 4025 3037 3004 3026,69.0,Male,White,FIGUEROA                     ST,77TH                         ST,"(33.9698, -118.2827)",33.9698,-118.2827,POINT (-118.2827 33.9698)
118,2020-03-20,1130,12,77th Street,4012 3036 3004 3026 3101 3034,40.0,Male,"Hispanic, Latin, Mexican",FLORENCE                     AV,FLOWER,"(33.9709, -118.3112)",33.9709,-118.3112,POINT (-118.3112 33.9709)
119,2020-03-20,1500,12,77th Street,4025 3036 0101 3004 3026 3029 3101,68.0,Male,Black,VAN NESS                     AV,65TH                         ST,"(33.98, -118.3177)",33.98,-118.3177,POINT (-118.3177 33.98)
120,2020-03-20,935,12,77th Street,4012 3037 3004 3026 3029 3101,23.0,Male,Black,FLORENCE                     ST,HOOVER                       AV,"(33.9747, -118.2871)",33.9747,-118.2871,POINT (-118.2871 33.9747)
121,2020-03-20,1815,12,77th Street,4012 3037 3004 3026 3029 3101,50.0,Female,Black,WESTERN                      AV,N  50TH                         ST,"(33.9983, -118.3089)",33.9983,-118.3089,POINT (-118.3089 33.9983)
122,2020-03-21,1710,4,Hollenbeck,3101 3401 3701 0605 3030 3004 3036,38.0,Male,Other,VALLEY                       BL,MISSION,"(34.0653, -118.2062)",34.0653,-118.2062,POINT (-118.2062 34.0653)
123,2020-03-21,1127,6,Hollywood,3004 3028 3030 3035 3037 3101 3401 3701 4027,19.0,Male,White,WESTERN                      AV,SUNSET                       BL,"(34.0981, -118.3093)",34.0981,-118.3093,POINT (-118.3093 34.0981)
124,2020-03-21,820,1,Central,3101 3401 3701 0605 3003 3026,64.0,Male,"Hispanic, Latin, Mexican",STANFORD,5TH,"(34.0426, -118.2412)",34.0426,-118.2412,POINT (-118.2412 34.0426)
125,2020-03-21,1805,21,Topanga,3037 3004 3029 3026 3101 4021,43.0,Male,"Hispanic, Latin, Mexican",LANARK                       ST,WINNETKA                     AV,"(34.218, -118.571)",34.218,-118.571,POINT (-118.571 34.218)
126,2020-03-21,1800,19,Mission,3004 3032 3026 3101 4009 3037,41.0,Male,"Hispanic, Latin, Mexican",SEPULVEDA                    BL,LANARK                       ST,"(34.2179, -118.4659)",34.2179,-118.4659,POINT (-118.4659 34.2179)
127,2020-03-21,2110,18,Southeast,0605 3036 3004 3026 3029 3101,19.0,Male,"Hispanic, Latin, Mexican",OLIVE                        ST,104TH                        ST,"(33.9419, -118.2794)",33.9419,-118.2794,POINT (-118.2794 33.9419)
128,2020-03-21,1135,13,Newton,0605 3101 3401 3701 3004 3026,33.0,Male,"Hispanic, Latin, Mexican",VERNON                       AV,GRAND                        AV,"(34.0038, -118.2805)",34.0038,-118.2805,POINT (-118.2805 34.0038)
129,2020-03-21,2115,13,Newton,3101 3401 3701 0605 3008 3036 3025,46.0,Male,"Hispanic, Latin, Mexican",COMPTON                      AV,48TH                         ST,"(34.0002, -118.2478)",34.0002,-118.2478,POINT (-118.2478 34.0002)
130,2020-03-21,1415,13,Newton,3101 3401 3701 0605 3029 3036 3008 3026,65.0,Male,Black,ALAMEDA,55TH,"(33.993, -118.2383)",33.993,-118.2383,POINT (-118.2383 33.993)
131,2020-03-21,1320,4,Hollenbeck,3101 3401 3701 3004 3029 3026 0605,57.0,Male,"Hispanic, Latin, Mexican",VALLEY                       BL,MARIONDALE                   AV,"(34.0741, -118.1651)",34.0741,-118.1651,POINT (-118.1651 34.0741)
132,2020-03-21,1535,2,Rampart,3101 3401 3701 0605 3004 3026 3036,58.0,Female,"Hispanic, Latin, Mexican",W  WASHINGTON,BURLINGTON,"(34.0398, -118.2838)",34.0398,-118.2838,POINT (-118.2838 34.0398)
133,2020-03-21,1045,2,Rampart,3101 3401 3701 0605 3036 3004 3026,52.0,Female,"Hispanic, Latin, Mexican",VERMONT,ROSEWOOD,"(34.0791, -118.2917)",34.0791,-118.2917,POINT (-118.2917 34.0791)
134,2020-03-21,1650,1,Central,3101 3401 3701 0605 3004 3036 3026,56.0,Male,Black,1ST,HOPE,"(34.0564, -118.2498)",34.0564,-118.2498,POINT (-118.2498 34.0564)
135,2020-03-21,1042,1,Central,3101 3401 3701 0605 3004 3030,20.0,Female,"Hispanic, Latin, Mexican",6TH                          ST,FIGUEROA,"(34.0509, -118.2585)",34.0509,-118.2585,POINT (-118.2585 34.0509)
136,2020-03-21,955,1,Central,3101 3401 3701 0605 3004 3025 3036,71.0,Male,Other Asian,4TH                          ST,ALAMEDA                      ST,"(34.0433, -118.2381)",34.0433,-118.2381,POINT (-118.2381 34.0433)
137,2020-03-21,1050,3,Southwest,4025 3036 3004 3025 3101,53.0,Female,Black,48TH                         ST,5TH                          AV,"(34.0001, -118.3225)",34.0001,-118.3225,POINT (-118.3225 34.0001)
138,2020-03-21,2200,19,Mission,3003 3036 3026 3101 4026,63.0,Male,White,FOOTHILL                     BL,SAYRE                        ST,"(34.3129, -118.4373)",34.3129,-118.4373,POINT (-118.4373 34.3129)
139,2020-03-21,1720,17,Devonshire,3004 3036 3028 3030 3101 4017,60.0,Male,"Hispanic, Latin, Mexican",ROSCOE                       BL,MASON                        AV,"(34.2201, -118.5798)",34.2201,-118.5798,POINT (-118.5798 34.2201)
140,2020-03-21,1105,17,Devonshire,3003 3025 3101 4026 3036,75.0,Male,White,LURLINE                      AV,DEVONSHIRE                   ST,"(34.2573, -118.5842)",34.2573,-118.5842,POINT (-118.5842 34.2573)
141,2020-03-21,1600,15,N Hollywood,3003 3037 3025 3102 4015,34.0,Male,Black,LAUREL CANYON                BL,CHANDLER                     BL,"(34.1684, -118.3965)",34.1684,-118.3965,POINT (-118.3965 34.1684)
142,2020-03-21,900,21,Topanga,3004 3036 3026 3104 4021,39.0,Male,"Hispanic, Latin, Mexican",FALLBROOK                    AV,ROSCOE                       BL,"(34.2206, -118.6235)",34.2206,-118.6235,POINT (-118.6235 34.2206)
143,2020-03-21,1445,15,N Hollywood,3024 4026 3004 3037 3101 3401 3701,29.0,Male,Other,CHANDLER                     BL,CAHUENGA                     BL,"(34.1687, -118.3615)",34.1687,-118.3615,POINT (-118.3615 34.1687)
144,2020-03-21,1738,10,West Valley,3004 3036 3030 3028 3101 4010,24.0,Male,Other,VENTURA                      BL,VANALDEN                     AV,"(34.1726, -118.5501)",34.1726,-118.5501,POINT (-118.5501 34.1726)
145,2020-03-21,2050,9,Van Nuys,3004 3037 3028 3030 3101 4009 0605,47.0,Female,"Hispanic, Latin, Mexican",VAN NUYS                     BL,MAGNOLIA                     BL,"(34.1649, -118.4486)",34.1649,-118.4486,POINT (-118.4486 34.1649)
146,2020-03-21,1235,20,Olympic,3004 3028 3030 3035 3037 3101 3401 3701 4020,50.0,Male,Korean,00,,"(34.0674, -118.2941)",34.0674,-118.2941,POINT (-118.2941 34.0674)
147,2020-03-21,230,20,Olympic,3004 3025 3035 3037 3101 3401 3701 4020,24.0,Male,Black,00,,"(34.0691, -118.2916)",34.0691,-118.2916,POINT (-118.2916 34.0691)
148,2020-03-21,1300,11,Northeast,3101 3401 3701 0605 3004 3030,26.0,Female,White,00,,"(34.0969, -118.2929)",34.0969,-118.2929,POINT (-118.2929 34.0969)
149,2020-03-21,1755,8,West LA,3004 3026 3034 3036 3101 3401 3701 4027,34.0,Male,Black,00,,"(34.0536, -118.467)",34.0536,-118.467,POINT (-118.467 34.0536)
150,2020-03-21,1515,8,West LA,3004 3028 3035 3037 3101 3401 3701 4027,31.0,Male,Chinese,00,,"(34.0596, -118.4446)",34.0596,-118.4446,POINT (-118.4446 34.0596)
151,2020-03-21,1420,8,West LA,3004 3026 3035 3037 3101 3401 3701 4027,33.0,Male,Black,00,,"(34.0304, -118.5181)",34.0304,-118.5181,POINT (-118.5181 34.0304)
152,2020-03-21,1420,7,Wilshire,3004 3026 3035 3037 3101 3401 3701 4007,53.0,Female,Other Asian,00,,"(34.0476, -118.3239)",34.0476,-118.3239,POINT (-118.3239 34.0476)
153,2020-03-21,2220,18,Southeast,3037 3004 3026 3029 3101 0605,29.0,Female,"Hispanic, Latin, Mexican",AVALON                       BL,CENTURY                      BL,"(33.9456, -118.2652)",33.9456,-118.2652,POINT (-118.2652 33.9456)
154,2020-03-21,1355,19,Mission,3004 3036 3025 3101 4026,52.0,Female,"Hispanic, Latin, Mexican",WOODMAN                      AV,VAN NUYS                     BL,"(34.2471, -118.4482)",34.2471,-118.4482,POINT (-118.4482 34.2471)
155,2020-03-21,1305,14,Pacific,3004 3028 3030 3035 3037 3101 3401 3701 4014,43.0,Male,Black,LA CIENEGA                   BL,CENTINELA                    AV,"(33.9758, -118.3701)",33.9758,-118.3701,POINT (-118.3701 33.9758)
156,2020-03-21,1620,12,77th Street,4012 3037 3004 3026 3101,60.0,Male,Black,WESTERN                      AV,89TH                         ST,"(33.9564, -118.309)",33.9564,-118.309,POINT (-118.309 33.9564)
157,2020-03-21,1950,16,Foothill,3004 3036 3029 3602 3025 3038 3101 4026,43.0,Male,"Hispanic, Latin, Mexican",GLENOAKS                     BL,OSBORNE                      ST,"(34.2647, -118.4019)",34.2647,-118.4019,POINT (-118.4019 34.2647)
158,2020-03-21,1500,10,West Valley,3004 3036 3026 4010,47.0,Male,Other Asian,SHERMAN                      WY,LOUISE                       AV,"(34.2012, -118.5099)",34.2012,-118.5099,POINT (-118.5099 34.2012)
159,2020-03-21,1200,10,West Valley,3004 3037 3025 3101 4010,55.0,Male,"Hispanic, Latin, Mexican",ROSCOE                       BL,AMESTOY                      AV,"(34.2212, -118.5055)",34.2212,-118.5055,POINT (-118.5055 34.2212)
160,2020-03-21,1410,10,West Valley,3004 3037 3026 3101 4010,47.0,Male,"Hispanic, Latin, Mexican",VANOWEN                      ST,ODESSA                       AV,"(34.1939, -118.4902)",34.1939,-118.4902,POINT (-118.4902 34.1939)
